version,source,name,occurrence,section,section_offset,rva,va,size,instruction_count,raw_sha256,normalized_sha256
5.5.01,async.cpp,"async::write(char*, int)",0,1,0x000007F0,0x000017F0,0x004017F0,112,38,29dff864628cabb75954f366b89c065dd1320166e0c61b4ab3bec141512f2fe7,5a85f3ab347b7eece7d40650538a29da9454d713986b6d757aa12ade3363ba76
5.5.01,async.cpp,async::read_char(char*),0,1,0x00000860,0x00001860,0x00401860,160,55,2632d29f6a6449121c77265921b1a5c451c4df745e2429e7ebec2f7b1a630c37,af0044713948b2e97b3456ed909d82906cb070d66c9f06cc8a3fd627859dc0c9
5.5.01,async.cpp,async::read_string(char*),0,1,0x00000900,0x00001900,0x00401900,336,119,bc2c5421b78fdcc7565248a7321fb7d64ca1952c549790651995bc3c92adf553,f2620add75cbaa7c431457dcb25fb5b322ad20b7a5b1b1641e5e96b2c8ebb3c0
5.5.01,async.cpp,async::get_read_string_buf_count(),0,1,0x00000A50,0x00001A50,0x00401A50,16,7,8c8387e60d8cba010cd1e6f36bf5838aa232e10653e7b3801ca66d53cef3d568,86087ce727d4133db282c7ea05a1cda8ae26c5db349bc56ae75ce6b4785f1d99
5.5.01,Bixby110chkdlg.cpp,bixby110checkout::bixby110checkout(),0,1,0x00000A60,0x00001A60,0x00401A60,1552,354,6e7c38286fa7444894f8da7e20e01cc0770520c5e51da6c4fdf315a8d418c25c,824e3fe991c53cb348d82f7dedc564908deb7bed5b7ee3e73f4391327c6ea32e
5.5.01,Bixby110chkdlg.cpp,bixby110checkout::bixby110checkout(),1,1,0x00001070,0x00002070,0x00402070,1552,354,1ec0254408ebdbdc58518b5617f91650b92b86a2e95b6f0b200e4638643cd196,824e3fe991c53cb348d82f7dedc564908deb7bed5b7ee3e73f4391327c6ea32e
5.5.01,Bixby110chkdlg.cpp,bixby110checkout::~bixby110checkout(),0,1,0x00001680,0x00002680,0x00402680,1248,304,5880d3969c1ce3e24cd5270cdb26044a3fc49d966af0618b149584465fadbb19,c787e9a70c4f63c0c79dc0a06a768be816ec1a2a395070ce0e3385d5a773d7be
5.5.01,Bixby110chkdlg.cpp,bixby110checkout::~bixby110checkout(),1,1,0x00001B60,0x00002B60,0x00402B60,1248,304,39f9e1c0a56c1d057a686b7ede15a8826a810782bda53d0c10349f5bc29327e7,c787e9a70c4f63c0c79dc0a06a768be816ec1a2a395070ce0e3385d5a773d7be
5.5.01,Bixby110chkdlg.cpp,bixby110checkout::ChkStop(),0,1,0x00002040,0x00003040,0x00403040,48,18,1d28e26538da1198f74d59c051bad7278ffd151b4880e3635b15377ece9a6f33,a2c31f10d4bbe7cbce7a6630b6347e861cddb55d425576014452eb0b104125b1
5.5.01,Bixby110chkdlg.cpp,bixby110checkout::SendInteractiveAction(int),0,1,0x00002070,0x00003070,0x00403070,512,137,08ab3339b4702450ff6edbd76a9ddc58f395ef52a9505f4ac472c35ead26f727,825eb6f8b5231107baf76402c3e014ba722061014029fdcf37a1900d289ed824
5.5.01,Bixby110chkdlg.cpp,bixby110checkout::ReadInteractiveResult(int),0,1,0x00002270,0x00003270,0x00403270,208,58,ac2d1b9aba053faa2cfb51426bfa55b7a7ca5e33e1629add1e64423090a95a54,d1e035da65bc17b6a6a2fd6bf6232c47ee0efbf429ccc4132914866d6b32a980
5.5.01,Bixby110chkdlg.cpp,bixby110checkout::AnalyzeInteractiveResult(int),0,1,0x00002340,0x00003340,0x00403340,1296,293,e2e77da73c245094606ee8b9ed50b277a829658bd4e466c5f4629e46f6b1182a,b9b830082cedc62f631d0325c4860a35b4d0782138029ddd22ce33631e41f50d
5.5.01,Bixby110chkdlg.cpp,bixby110checkout::SendAutomaticAction(int),0,1,0x00002850,0x00003850,0x00403850,256,71,d6ef055c789f072f0bdd806bd4b24bf82672e18edbf7493a37d192b09f4c4754,837efe3c5085efc4bfd7b504539c1bdf65db03e2df0172047a868f492a21dd20
5.5.01,Bixby110chkdlg.cpp,"bixby110checkout::IterativeRead(unsigned int, unsigned char, unsigned char)",0,1,0x00002950,0x00003950,0x00403950,224,65,e2ddf3f9bff8ef1142ad5dc1506e9e87e9c6f2d1126bf26d6a10e427865b118f,9a04ef8815ad970a48d4c0c8f04180f99f49754045de634bbe43501e32f16b90
5.5.01,Bixby110chkdlg.cpp,"bixby110checkout::IterativeScan(unsigned int, unsigned char, unsigned int)",0,1,0x00002A30,0x00003A30,0x00403A30,288,91,83d5903d2206ca859fccdbac4f48869b7bd9cbb78085326215586b437355c9e7,3fbab9f997a1975c124beaf4db3f7b5ad894448c522dba444df421622f23c54d
5.5.01,Bixby110chkdlg.cpp,bixby110checkout::ReadAutomaticResult(int),0,1,0x00002D60,0x00003D60,0x00403D60,1824,451,6b553abfa872c8a0f3351cd97a535ff15cbf3a96a469e663ec134e94cda03fa8,1ccf5404c2d8cb56efd1fdbdb23daecc0675060f6c10a636dd5d586735f40e89
5.5.01,Bixby110chkdlg.cpp,"bixby110checkout::writeln(void*, char*)",0,1,0x00003480,0x00004480,0x00404480,64,20,005c3062a5e7c3e8bedf829b0108b442fe8eeba179a0f872b007762a4b4abd41,540e284d78f3f8680248962074b80a33e838918cef7fd3648001daf285acce0c
5.5.01,Bixby110chkdlg.cpp,bixby110checkout::GenerateReport(),0,1,0x000034C0,0x000044C0,0x004044C0,5056,1165,c6fac3c9664da76b2c2062c5576d5b8527121ef403c389f20ab4a7f980162686,ea2d0e95c139e0f79712b916d1ec9ef10090c97598adb02812d43dc6a29c2c46
5.5.01,Bixby110chkdlg.cpp,bixby110checkout::Bixby110UpdateData(),0,1,0x00004880,0x00005880,0x00405880,1152,283,93910ceae17935c22dfa1b3bc9de9e9d9de2e1fe265afd896571806bbe3a00a4,0dd820d2164f710df607dd53dacacbf96b5d163b8acd4b475063e99d034a70ab
5.5.01,Bixby110chkdlg.cpp,"bixby110checkout::Bixby110SetupCheckoutInteractiveTests(int, int, int, int)",0,1,0x00004D00,0x00005D00,0x00405D00,672,181,7e6c462b2f17db0929c2480286f7e9b3075cd27373eb4aba47aa087fc401c99e,b25d5c3b38a38280f22ee39aaf29b15f3acd6b731a73b2966b04c7e4bb25214e
5.5.01,Bixby110chkdlg.cpp,"bixby110checkout::Bixby110SetupCheckoutAutomaticTests(int, int, int, int)",0,1,0x00004FA0,0x00005FA0,0x00405FA0,416,112,fd56b71136679167f6dbe7f3a597677f3ad461b7a9aaac4cf6e087459deb5d94,9e34d91090bc3dc902ff8230c416f4639015a302d1472c1482c64e9aaf8b24b0
5.5.01,Bixby110chkdlg.cpp,"bixby110checkout::Bixby110SetupCheckoutIndividualizationData(int, int, int, int)",0,1,0x00005140,0x00006140,0x00406140,800,204,8baaa70c423f5088f50b8a2b115980acb12c74ff46ebcbae138312cea43d3a74,e37588da66ec51010a81c92c82a6c8fdbbb86a37aa9e4f85c7c7c76434d1c398
5.5.01,Bixby110chkdlg.cpp,"bixby110checkout::Bixby110Checkout(HINSTANCE__*, int, unsigned char)",0,1,0x00005460,0x00006460,0x00406460,5392,1287,f86564b89e892055e2cbed0f34e5edabaa3b6bf97379d0f6dbf730a6789c3053,b3929322091f024c13a7593facec58c11ba4b5a89f4626f96c02024a09c8d3ae
5.5.01,Bixby110chkdlg.cpp,bixby110checkout::AnalyzeAutomaticResult(int),0,1,0x00002B50,0x00003B50,0x00403B50,528,135,e69251dd8027fe77344a1f4b162096d98960fb63891002ca70274f31e9ded8e2,3261d8b0989ad7f5b064fc881eaf9b0302f50591308a4c369822e82aeef8df6d
5.5.01,Bixby110DataElements.cpp,"StoveMultiplyParameterToPercentage(unsigned char, unsigned char)",0,1,0x00006970,0x00007970,0x00407970,176,66,8c53cdb5d9c48091f445f7968be4fd4707774461fefb1caa305185a25c6c1b23,bd28a1d470b85dfe9756145a133f11d5e5d0e646c5240790a6a9e378c1360786
5.5.01,Bixby110DataElements.cpp,"PercentageToStoveMultiplyParameter(unsigned char, unsigned char)",0,1,0x00006A20,0x00007A20,0x00407A20,192,73,b5d6303f18d39d4f11402d51175f357931529c231664a1fcb11de5e23f5481ed,6af9d8d40b0b261c0e79230642fdc75c5a7b60c7b5b6ee8ad3fd870fb151c464
5.5.01,Bixby110DataElements.cpp,"ISBeep(unsigned long, unsigned long)",0,1,0x00006AE0,0x00007AE0,0x00407AE0,48,18,c0f7d99fa644bf5141984e84f30f9a25ab8c503b46b90523ba0b230c7c5f622e,56bc1371428508752121109c9743a53d3d7d7a4fb7ba50b94fb1b00a33582f0e
5.5.01,Bixby110DataElements.cpp,"SetupDebugWindow(HWND__*, HINSTANCE__*)",0,1,0x00006B10,0x00007B10,0x00407B10,512,126,690c5c53b20bb8f195e4efcea6cc36d0c911621a393a4f80c895615827f15772,fe55a61f1d251a0587b5fce16c833639984e38919217d6b71d20eaee1824bee9
5.5.01,Bixby110DataElements.cpp,CloseDebugWindow(),0,1,0x00006D10,0x00007D10,0x00407D10,96,30,9956856f35ce9ad8893ac53a7e1c6caca9b244cbc8b91d2c8d29f6b303670f1b,8275fed5474b3066ddb785d16572c165198e261caae1b69cefabe39fa5ce18fb
5.5.01,Bixby110DataElements.cpp,ShowDebugWindow(),0,1,0x00006D70,0x00007D70,0x00407D70,96,29,93db293f3c04d7b6add9215051a9b00dc96bf5ee34a9d157020a65b3ddb390b4,69671cf8e55557760fe1a1f20f7bbafad2927ea463d954d7b74eb325a8a6e680
5.5.01,Bixby110DataElements.cpp,hexnibtoval(char),0,1,0x00006DD0,0x00007DD0,0x00407DD0,64,26,c5ab1e204873a125359d899f5b2ecefd50a7ad3191f4e896f34b607bdfadc3a5,6c568b247840d9a1e8b3b80cf7fcd775dcd92124ece6cab81b1855aba5c740f9
5.5.01,Bixby110DataElements.cpp,"hextoval(char, char)",0,1,0x00006E10,0x00007E10,0x00407E10,112,50,b28d138406a48d82365845e309124d6fa6ccfddcb9e5a48a1271b0b67a369b03,6dbac5a70de5bec6bdba7fde2d87d5a007f58a9666e7e509b2a66a7364be8b66
5.5.01,Bixby110DataElements.cpp,highhexnib(unsigned char),0,1,0x00006E80,0x00007E80,0x00407E80,32,15,91291b92efe6535b4940b027227cd12a74765db94f9d5cd4d6d4c6a4b327ba79,fa7c8a41e85d0cf26daf92965531b26da0260031047522eff774c5b00b198497
5.5.01,Bixby110DataElements.cpp,lowhexnib(unsigned char),0,1,0x00006EA0,0x00007EA0,0x00407EA0,32,16,b501ef4205851ad8434579c81ca295fdc94bcd8b80e09886de69530e95e60a15,0279473eacb523f67742930696c3652d1d04020318256594c43bce8d532c1dc9
5.5.01,Bixby110DataElements.cpp,"strsearch(char*, char*)",0,1,0x00006EC0,0x00007EC0,0x00407EC0,128,64,906346d11807facf5a9b7f5ceb3e7ea81df4ff4d5ca46409a981b077e5fb54a6,59ff38accedb2c3fdd460938604d059a5595589bfdffd088915ed7a9a861c13a
5.5.01,Bixby110DataElements.cpp,"strsearchtail(char*, char*)",0,1,0x00006F40,0x00007F40,0x00407F40,144,69,717a422918a76672469068644440474ae374de1e96ec2625dd3c607b7240ae7b,7587cd960560d65d9aa79cb416d18b1296c355e70859ac1f593bda3d83356fe6
5.5.01,Bixby110DataElements.cpp,"strchrsearch(char*, char*)",0,1,0x00006FD0,0x00007FD0,0x00407FD0,112,47,12e3dcd11da6e2cd4efff951ad609991a80ce3a07b43df4e1ea0c3b118251900,52bd715c80e1d8ff7e3b6ec880cf5be83b5f99e425efd8c7aeb7cf3fb0d603b3
5.5.01,Bixby110DataElements.cpp,"TimeDelay(HWND__*, unsigned int)",0,1,0x00007040,0x00008040,0x00408040,192,60,1e7d1253b30e84ebaccaac2ccf10a1a6019a3015615e8adc4071a71456129883,5a609ca9e410381282693a7b1905d11ece29833f83cf2ee8bf130ff17a93c5f9
5.5.01,Bixby110DataElements.cpp,DelayMicrosecond(unsigned int),0,1,0x00007100,0x00008100,0x00408100,64,25,3b920d856ec3d6a42e067295becf15dc28539547b74d9153a265de011553defa,54bac773aeadb030f4a059dda23acf443e63f2378384631b75052749e7b46b69
5.5.01,Bixby110DataElements.cpp,CalibrateMicrosecondTimer(HWND__*),0,1,0x00007140,0x00008140,0x00408140,160,45,dfbbc0488aeac9d0e1568d5403ea16026a909b4265cde303d7c90de38e1f8132,95b08e77d22c35453257f9734fa4973967b6913896412100d77d8c4b5653b6c9
5.5.01,Bixby110DataElements.cpp,DelayMicrosecond_6E030(unsigned int),0,1,0x000071E0,0x000081E0,0x004081E0,80,24,c479fc126563b4f1193da22c2076e11bad99097e51680e9df2572ca722763a32,c67a17a7fcaacd32afa3577883f580f9374d66f680b91f1a409e5fe614677e65
5.5.01,Bixby110DataElements.cpp,CalibrateMicrosecondTimer_6E030(HWND__*),0,1,0x00007230,0x00008230,0x00408230,160,45,f1b97bc04648790291813f2e9c53aca1d2334fdfaaacbdfe58de9f317f242e8d,788fbbec485a41353982f756760cde7d6baab4ac6f01083b8bd8a24f671b3068
5.5.01,Bixby110DataElements.cpp,"FormatTime(_SYSTEMTIME*, char*)",0,1,0x000072D0,0x000082D0,0x004082D0,496,113,e232b60751b70db2f30b5b707dc4e9e1ab8e2634b121f25c7f41faa90537b131,b1b5f214bb29a3e3ef4a43d001070aefe0c9a8afdde8291678122b3cffe258e2
5.5.01,Bixby110DataElements.cpp,"GetCompressedDate(_SYSTEMTIME*, char*)",0,1,0x000074C0,0x000084C0,0x004084C0,64,19,f3bfa266e56383157ffeb7ba7c6527ff27794fca45c593131144b1755ff0db19,8829aae014a695dff084aeee8c02c1c354c66e2d7332592e91da2ed097d550ae
5.5.01,Bixby110DataElements.cpp,TextBased_0_255_RangeCheck(char*),0,1,0x00007500,0x00008500,0x00408500,240,80,a83bee8c4cd59fc5b3d2a40da32aee56f6ec4aba39009efb0f3e57dcdc0810eb,2c2deda2e667e9080ac7d9aed2f652782596fdda2be5edd5d740c0ea4869ba2b
5.5.01,Bixby110DataElements.cpp,TextBased_m128_p127_RangeCheck(char*),0,1,0x000075F0,0x000085F0,0x004085F0,240,83,d02a573651168c974ceb925d1a1df07712cfabff1db62678244ad74bd6f865d7,1b956b8e391d07a00b4b9cbd517ea83d7b0f5a82a0770a292fc7b83f0980fe5c
5.5.01,Bixby110DataElements.cpp,"RangeCheckAssumingValidEntry(_BXDataElement_*, char*)",0,1,0x000076E0,0x000086E0,0x004086E0,80,31,501c51a81d2e25b988a1ce3ea6a3c93577a4e2c2c220dbb74a5274ade49f1a9a,af8c378d7ae244eec30f4b686af284b772a903b50cce3943b3a13ecb1b81e861
5.5.01,Bixby110DataElements.cpp,bixby110io::bixby110io(),0,1,0x00007730,0x00008730,0x00408730,48,15,03bc5fca66a088095d9065eed66ffbf65e813911da4b0af085c0020fdae6a28e,6acc95737244cf4a919c9f2b7b7691148a78113c956aca66191ef7ba299d4c0f
5.5.01,Bixby110DataElements.cpp,bixby110io::bixby110io(),1,1,0x00007760,0x00008760,0x00408760,48,15,03bc5fca66a088095d9065eed66ffbf65e813911da4b0af085c0020fdae6a28e,6acc95737244cf4a919c9f2b7b7691148a78113c956aca66191ef7ba299d4c0f
5.5.01,Bixby110DataElements.cpp,bixby110io::~bixby110io(),0,1,0x00007790,0x00008790,0x00408790,16,7,86ba25da29ae2d2673d115a8ef63d98412744633981541574f1ebbe0fa4cc5e0,1958fcd7cbfcc214f3ced41de9f36b355dbc5bd71b16a50b007d398d5a987f0e
5.5.01,Bixby110DataElements.cpp,bixby110io::~bixby110io(),1,1,0x000077A0,0x000087A0,0x004087A0,16,7,86ba25da29ae2d2673d115a8ef63d98412744633981541574f1ebbe0fa4cc5e0,1958fcd7cbfcc214f3ced41de9f36b355dbc5bd71b16a50b007d398d5a987f0e
5.5.01,Bixby110DataElements.cpp,"bixby110io::getrs232port(unsigned char, unsigned char)",0,1,0x000077B0,0x000087B0,0x004087B0,400,105,b218ce589356afb0cd7f7d5687dbe25f7c5df1c85d4eb7264091752f4347d58a,91b270d577e2034b7bd130be286e8fe3142bca965a69fa18b1cbf170d676274a
5.5.01,Bixby110DataElements.cpp,bixby110io::freers232port(),0,1,0x00007940,0x00008940,0x00408940,32,10,8f490fd021f003b6b36bd86a3680ca32fb0b5d2e7ea67382e0fa6d2109db08d2,6724ecdd66cc74f8b68633cd5ae2601162cab324ca420cca4bc8705ea5062a2f
5.5.01,Bixby110DataElements.cpp,bixby110io::getrs232portstatus(),0,1,0x00007960,0x00008960,0x00408960,32,12,9a8a3e2395ebc29dc0b085c6bf5f8313e2c42d747e5dd3f013235b49a4086b35,6091cd814b90ad8d17faf872abc44d3c88cada67ff75b6bf9031cf6f74913974
5.5.01,Bixby110DataElements.cpp,bixby110io::sendcommand(char*),0,1,0x00007980,0x00008980,0x00408980,64,20,f894dfe8d33d866369ee6a3d2efee6fcba0c1c72df9468882df35a7553f2c42c,03cc99747e7cc41bdeb8d73b336ee7e78ea4388d8bc145a5cf0e80b386e228b1
5.5.01,Bixby110DataElements.cpp,bixby110io::flush_buffer(),0,1,0x000079C0,0x000089C0,0x004089C0,32,10,e29f251295547897b46f62b8c53aac1224e32c911ad6c577f4b6e772133ca109,629500ec78a2ed5d781d0a52109064d72431985190215ce7e90bfaee7306ccee
5.5.01,Bixby110DataElements.cpp,bixby110io::scanio(unsigned char*),0,1,0x000079E0,0x000089E0,0x004089E0,2576,730,3b396c391f57fdb1cd62b3af78dba2484ce1b39e215310ded1626e3818be4ce1,7110678111af92125bf66174e1485aaaf8ef1aeb26b3e75403322b043aae4ab7
5.5.01,Bixby110DataElements.cpp,"bixby110io::regio(unsigned char, unsigned char, unsigned char, unsigned char)",0,1,0x000083F0,0x000093F0,0x004093F0,320,88,b2540e96a909e08f5c449a7544b6910d046ca86314b16ea4a2efa14a1913900d,ff4f2fc77295ce3059aa47359ceea4cd6f0f8bfea1f78c942900b76eed9fc13c
5.5.01,Bixby110DataElements.cpp,"bixby110io::writereg(unsigned char, unsigned char, unsigned char)",0,1,0x00008530,0x00009530,0x00409530,64,18,669c0b5d0a391eec1f4a51de654dbb47e9bbec0c3447fc304aa1d290916870a5,19fe0bc46a3efba625ed65cb67e2899200c5e7afe56863cff05c548c951c63a5
5.5.01,Bixby110DataElements.cpp,"bixby110io::readreg(unsigned char, unsigned char)",0,1,0x00008570,0x00009570,0x00409570,112,32,d516498c6fabe2390f8822979b2d51eb71562add6f89734b6cf6e336b813b7b9,a0990113fcc804663d513701891879f4bece2fffe7c5da3d8d72bd555472f59f
5.5.01,Bixby110DataElements.cpp,bixby110io::getCMDbuf(unsigned char),0,1,0x000085E0,0x000095E0,0x004095E0,32,10,1230f5aa4d90ac00d25dd36ab4e1bc3e8e9467a54ff53010a7c134c45e791b56,26e8a66b692486ffd9d93c322b7c2407e4dc7c8afeb8f96d1008d9f88b515fec
5.5.01,Bixby110DataElements.cpp,"bixby110io::setCMDbuf(unsigned char, unsigned char)",0,1,0x00008600,0x00009600,0x00409600,32,10,4552c4d928f5db1ee55220994107a1d9b7977b6736ba66aff0fce23fa0985f90,4099cb6a5aa4bc2e6b705b53a86e1990846b63b60aa5184f66a223b2915b8ebe
5.5.01,Bixby110DataElements.cpp,bixby110io::getTelBuf(unsigned char),0,1,0x00008620,0x00009620,0x00409620,32,10,9b9019236c2c0a6ce59f99d07d7424f1e846b82fda39cbe40bbbfbb06e73751d,e15b8ae36b7c50b07d7e08a73f4a76a7b8085867d6e2e8cf79682131124f47cc
5.5.01,Bixby110DataElements.cpp,bixby110io::CollectResponse(unsigned char*),0,1,0x00008640,0x00009640,0x00409640,80,38,43ba79628d594020d033af6bb25edee39dd758bbedccc97cd6504bf60669073f,b448c1fa9746c13eec89b3bd5c99649171c384cbd6da282ed5cf6f89b39664e3
5.5.01,Bixby110DataElements.cpp,bixby110io::CollectResponse(),0,1,0x00008690,0x00009690,0x00409690,96,40,310a65ed6188c3b81d6076c88101a0fa2450cd410bc2e736837c7664d25005e9,fd6e9eba4e5591cd191a83928ff483e0acfd1b80f8952a951588bd6f5cc6b608
5.5.01,Bixby110DataElements.cpp,"bixby110io::GetEEPROMContents(HWND__*, char)",0,1,0x000086F0,0x000096F0,0x004096F0,1472,459,68399a4f53449a709319fbc1524b2d45042688312f7dfd2d06071b83a37b573c,a767806fd3aaa577ac8d40d1f32df0500d5beb81ed570fa94da4366f7c902583
5.5.01,Bixby110DataElements.cpp,"bixby110io::getUnit0Data(unsigned char, char*)",0,1,0x00008CB0,0x00009CB0,0x00409CB0,432,144,e8bdac35ac7e1c851964e6a5c6c38bc2fecc4c9700f21460aa2716b0245ad0ea,b41b5de58aeb829a93cfd52d6cebc6c4d15199b3745a7270dca35ea4fc21af1f
5.5.01,Bixby110DataElements.cpp,"bixby110io::getCmdData(unsigned char, char*)",0,1,0x00008E60,0x00009E60,0x00409E60,272,87,ff45846987d0d2ba825732bb72046fea4c3e6d619ef9bcf9b55af8c9840ec979,3590a9ff8727aab96ada42da1f811ae809df006660364f28850716f83849e0ea
5.5.01,Bixby110DataElements.cpp,bixby110io::write_char(char),0,1,0x00008F70,0x00009F70,0x00409F70,64,19,c20cdd178b6cf39bd4a633e2905806b70fd6e83dec35606eea3b9aa4089795c1,e2871aa65be4d5a0234f143123cd4bd3a7b3a6cae86497512b1d1a63c465e08a
5.5.01,Bixby110DataElements.cpp,bixby110io::read_char(),0,1,0x00008FB0,0x00009FB0,0x00409FB0,48,14,5c9c3f4e5f994f593fbf7f25d08405efb8ffeefa8dc95354822329b772457520,be77f7a2784f8bad2bfb0443fde907b17caf180bbcf33c8a8ae85046fc85901b
5.5.01,Bixby110DataElements.cpp,bixby110io::status_read_char(unsigned char*),0,1,0x00008FE0,0x00009FE0,0x00409FE0,48,15,7da484f4884f5101778312465435940209889845260153811edc67ebc03841dd,dfd0d2c95ce801424fb5b4e2381aea4ba5deb46ca347a77b28b7b261b0cd508c
5.5.01,Bixby110DataElements.cpp,bixby110io::CalculateChecksum(unsigned char),0,1,0x00009010,0x0000A010,0x0040A010,432,140,2878c3a02b94ed67cb78a81570da5f0bee4e50ac511a79da4dc8fb11348ecb06,4c648c9c46c895edbd88b14dd61b254c4ff6dfcabeff7c1198407f3822469fc4
5.5.01,Bixby110DataElements.cpp,"__static_initialization_and_destruction_0(int, int)",0,1,0x000091C0,0x0000A1C0,0x0040A1C0,320,89,50edc615cb1890f7bbb40f3b49a88efe3b3ab2811194b22331b70d99de822a7e,d6076843e488e0c152a505710049e2018909c675083e5d153e396c06cc9a6aee
5.5.01,Bixby110DataElements.cpp,global constructors keyed to Bixby110TelemetryData,0,1,0x00009300,0x0000A300,0x0040A300,32,9,c933a0031bfe3f39c3033fb44b30835bdbc4269aac47057d7d77053737477dc9,fb6380c3769fe354f2d3a491b33dae6014618747c2e1206e75e5e3ebffd0db08
5.5.01,Bixby110DataElements.cpp,global destructors keyed to Bixby110TelemetryData,0,1,0x00009320,0x0000A320,0x0040A320,16,6,69024818fc91fe544d778a802bd62918f7b703d12532de891062325947349133,6f5b5a16f6da5c61d28a0531ffdbf0eaac9ec8624913b7ecfde657edddd98e2e
5.5.01,Bixby110dlg.cpp,bixby110control::bixby110control(),0,1,0x00009330,0x0000A330,0x0040A330,6192,1273,9e66a67f6ba6be212dccadf3c72f98541788ca2d0a2f1a133f62eecea921b3ce,062791f7c7a359a504dde18cf9b0ffd43a8cecf5226ac7a55ff885a3d1142ed3
5.5.01,Bixby110dlg.cpp,bixby110control::bixby110control(),1,1,0x0000AB60,0x0000BB60,0x0040BB60,6192,1273,bd254eb7c148cb3d398524938fee09c80c82b2eb261faadb1bd6ab7d7bf04591,9721fc5f457e95f2a264c961157b904457c3d91dcc6d81f1706406b29a47982d
5.5.01,Bixby110dlg.cpp,bixby110control::~bixby110control(),0,1,0x0000C390,0x0000D390,0x0040D390,4688,1011,9ba3fecd61c6003796dda52a90813be4886ad40f0531ef1d1c00fb0505036026,5a2fa91871e61b14fbabfa9643312940323bb331132ba6f5d14a6de0584ccd33
